Kraj,Kandidatka,PoradiKand,KandJmeno,KandJmenoPrijmeni,KandKrestniJmeno,KandTitul,Povolani,Bydliste,KandVek,Hlasy,Procenta,Mandat,PoradiVysl,Prislusnost,NavrhujiciStrana,URL
10,47,31,Klíma Petr  Ing.,Klíma Petr,Petr,Ing.,Starosta města Rosice,Rosice,54,327,0.54,-,20,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,18,Koštial Rostislav,Koštial Rostislav,Rostislav,,"Starosta města Mikulov,Kr.zas.",Mikulov,47,507,0.84,-,7,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,34,Kozumplík Miloš  Ing.,Kozumplík Miloš,Miloš,Ing.,Projektant,Veselí nad Moravou,55,284,0.47,-,23,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,6,Králová Jaroslava  PhDr.,Králová Jaroslava,Jaroslava,PhDr.,"Starostka města Blansko,Prof.",Blansko,59,1535,2.55,1,6,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,65,Krčmař Stanislav  Ing.,Krčmař Stanislav,Stanislav,Ing.,Zeměměřič,Brno,43,40,0.06,-,54,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,21,Lepka Michal  Bc.,Lepka Michal,Michal,Bc.,Obchodní ředitel,Brno,39,222,0.36,-,10,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,49,Martinek Jaroslav,Martinek Jaroslav,Jaroslav,,Podnikatel,Lednice,40,217,0.36,-,38,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,14,Mencl Vojtěch  Ing. arch.,Mencl Vojtěch,Vojtěch,Ing. arch.,Urbanista,Brno,38,1064,1.77,-,3,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,22,Mokrý Jaroslav  Ing.,Mokrý Jaroslav,Jaroslav,Ing.,Starosta města Morav. Krumlov,Moravský Krumlov,62,278,0.46,-,11,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,43,Němec Jiří,Němec Jiří,Jiří,,"Starosta města Adamov, Ekonom",Adamov,39,135,0.22,-,32,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,52,Nepeřená Dagmar  Ing.,Nepeřená Dagmar,Dagmar,Ing.,Investiční technik,Vyškov,43,116,0.19,-,41,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,15,Ondruš František,Ondruš František,František,,"Zast.města Hodonín,Prov.Př.Ho.",Hodonín,49,302,0.50,-,4,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,69,Otáhal František,Otáhal František,František,,Podnikatel,Bořetice,47,95,0.15,-,58,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,62,Poláček Radim  MVDr.,Poláček Radim,Radim,MVDr.,Veterinární lékař,Vyškov,50,127,0.21,-,51,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,4,Pospíšil Jaroslav  Ing.,Pospíšil Jaroslav,Jaroslav,Ing.,"Radní Jm. kraje,Báňský inženýr",Veselí nad Moravou,55,2322,3.86,1,4,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,2,Procházková Anna  Ing. arch.,Procházková Anna,Anna,Ing. arch.,"Náměstkyně hejtmana,Arch.",Břeclav,55,3991,6.65,1,2,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,51,Růžička Jan  Ing.,Růžička Jan,Jan,Ing.,"Rostlinolékař, St. zam.",Lysice,35,63,0.10,-,40,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,16,Ryba Vladimír,Ryba Vladimír,Vladimír,,"Starosta obce Troubsko,Kr.zas.",Troubsko,57,316,0.52,-,5,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,54,Řičicová Andrea,Řičicová Andrea,Andrea,,"Krajská zastupitelka,Manažerka",Hodonín,33,167,0.27,-,43,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,47,Řihák Jiří  Ing. arch.,Řihák Jiří,Jiří,Ing. arch.,Podnikatel,Dubňany,45,179,0.29,-,36,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,32,Sadílek Libor,Sadílek Libor,Libor,,Míst. města Hustopeče,Hustopeče,39,362,0.60,-,21,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,26,Slezák Petr,Slezák Petr,Petr,,Starosta obce Němčičky,Němčičky,28,463,0.77,-,15,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,8,Sokolová Ilona  PaedDr.,Sokolová Ilona,Ilona,PaedDr.,Ředitelka základní školy,Brno,55,767,1.27,1,8,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,70,Souček Karel  Bc.,Souček Karel,Karel,Bc.,Student,Lomnička,25,197,0.32,-,59,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,55,Stankovič František,Stankovič František,František,,Starosta obce Přibice,Přibice,56,102,0.16,-,44,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,19,Stejskal Vladimír,Stejskal Vladimír,Vladimír,,"Míst.města Letovice,Technik",Letovice,50,450,0.74,-,8,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,45,Stonová Ivana  Ing.,Stonová Ivana,Ivana,Ing.,Technik,Brno,52,123,0.20,-,34,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,67,Světlík Radim  Ing.,Světlík Radim,Radim,Ing.,Ředitel závodu,Brno,43,82,0.13,-,56,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,42,Svoboda Josef  Ing.,Svoboda Josef,Josef,Ing.,Starosta města Pohořelice,Pohořelice,49,196,0.32,-,31,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,5,Šifalda Miloš  RNDr.,Šifalda Miloš,Miloš,RNDr.,"Radní Jm. kraje, Fyzik",Brno,44,1973,3.28,1,5,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,28,Šik Evžen,Šik Evžen,Evžen,,Ekonom,Brno,41,245,0.40,-,17,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,41,Šilerová Šárka  Mgr.,Šilerová Šárka,Šárka,Mgr.,"Starostka města Bučovice,Práv.",Bučovice,35,298,0.49,-,30,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,10,Šimeček Jiří  Mgr.,Šimeček Jiří,Jiří,Mgr.,"Krajský zast.,Zástup.řed.SOŠ",Bukovany,41,392,0.65,1,10,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,44,Šiška Josef  Ing.,Šiška Josef,Josef,Ing.,Starosta města Modřice,Modřice,41,256,0.42,-,33,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,12,Šmerda Vladimír  Mgr.,Šmerda Vladimír,Vladimír,Mgr.,"Starosta obce Žabčice,Kr.zast.",Žabčice,49,858,1.42,-,1,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,37,Štarha Oldřich  Ing.,Štarha Oldřich,Oldřich,Ing.,"Starosta města Kuřim, Stav.inž",Kuřim,47,241,0.40,-,26,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,60,Tihelka Jakub  JUDr.,Tihelka Jakub,Jakub,JUDr.,Právník,Brno,30,140,0.23,-,49,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,68,Uhlíř Petr  Ing.,Uhlíř Petr,Petr,Ing.,Stavební inženýr,Vyškov,46,79,0.13,-,57,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,1,Venclík Milan  Ing.,Venclík Milan,Milan,Ing.,"1. nám.hejtmana Jm.kraj,Ekonom",Brno,50,3496,5.82,1,1,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,48,Verner Rostislav  MUDr.,Verner Rostislav,Rostislav,MUDr.,Lékař,Vyškov,34,316,0.52,-,37,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,58,Veselý Pavel,Veselý Pavel,Pavel,,Jednatel společnosti,Blansko,61,83,0.13,-,47,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,38,Vytopil Aleš  Ing.,Vytopil Aleš,Aleš,Ing.,"Míst.MČ Brno-Židenice,Ekon.",Brno,33,288,0.47,-,27,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
10,47,30,Žemlička Petr,Žemlička Petr,Petr,,Projektový manažer,Brno,30,146,0.24,-,19,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=10&xstrana=47&xv=1&xt=1
11,47,36,Bačevská Kateřina,Bačevská Kateřina,Kateřina,,podnikatelka,Loštice,35,110,0.27,-,23,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,38,Borýsková Jarmila  MUDr.,Borýsková Jarmila,Jarmila,MUDr.,dětská lékařka,Uničov,53,357,0.90,-,25,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,40,Bruštík Pavel,Bruštík Pavel,Pavel,,podnikatel,Zábřeh,29,143,0.36,-,27,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,21,Čermák Jaroslav  Bc.,Čermák Jaroslav,Jaroslav,Bc.,ředitel společnosti,Přerov,45,286,0.72,-,8,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,28,Drietomský Martin  Mgr.,Drietomský Martin,Martin,Mgr.,učitel,Lipník nad Bečvou,38,230,0.57,-,15,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,2,Drmola Pavel  Ing.,Drmola Pavel,Pavel,Ing.,místostarosta Prostějova,Prostějov,38,1489,3.75,1,2,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,59,Fritscherová Jarmila  PhDr.,Fritscherová Jarmila,Jarmila,PhDr.,manažerka prevence kriminality,Olomouc,53,103,0.25,-,46,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,41,Gaidoš Denis,Gaidoš Denis,Denis,,učitel,Norberčany,29,59,0.14,-,28,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,24,Hanáková Marcela  PhDr.,Hanáková Marcela,Marcela,PhDr.,ředitelka střední školy,Olomouc,49,242,0.61,-,11,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,57,Hejdušek Ladislav,Hejdušek Ladislav,Ladislav,,dělník,Brodek u Prostějova,37,49,0.12,-,44,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,19,Hemerková Ivana  Mgr.,Hemerková Ivana,Ivana,Mgr.,ředitelka Stř.zdravot.školy,Prostějov,50,893,2.25,-,6,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,10,Horák Dalibor  Bc.,Horák Dalibor,Dalibor,Bc.,místostarosta Uničova,Uničov,43,600,1.51,1,10,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,18,Husičková Marta  Mgr.,Husičková Marta,Marta,Mgr.,starostka Náměště na Hané,Náměšť na Hané,53,556,1.40,-,5,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,52,Jančí Zdeněk,Jančí Zdeněk,Zdeněk,,vychovatel,Litovel,43,67,0.16,-,39,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,54,Jelínek Pavel  Ing. Ph.D.,Jelínek Pavel,Pavel,Ing. Ph.D.,ředitel společnosti,Olomouc,45,44,0.11,-,41,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,23,Kolář Zdeněk  Ing.,Kolář Zdeněk,Zdeněk,Ing.,starosta Zábřeha,Zábřeh,48,263,0.66,-,10,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,1,Kosatík Ivan  RNDr.,Kosatík Ivan,Ivan,RNDr.,hejtman Olomouckého kraje,Olomouc,51,5094,12.84,1,1,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,45,Kubíček Jan,Kubíček Jan,Jan,,místostarosta Postřelmova,Postřelmov,69,259,0.65,-,32,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,7,Lebedová Hana  Ing.,Lebedová Hana,Hana,Ing.,starostka Smržic,Smržice,57,783,1.97,1,7,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,12,Linhart Stanislav  Mgr.,Linhart Stanislav,Stanislav,Mgr.,podnikatel,Leština,49,228,0.57,1,12,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,14,Major Martin  JUDr.,Major Martin,Martin,JUDr.,náměstek primátora Olomouce,Olomouc,29,736,1.85,-,1,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,29,Mareš Ivo  MUDr. MBA,Mareš Ivo,Ivo,MUDr. MBA,ředitel Zdr.záchr.sl.Ol.kraje,Olomouc,44,631,1.59,-,16,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,32,Nehyba Miroslav,Nehyba Miroslav,Miroslav,,jednatel společnosti,Hranice,52,163,0.41,-,19,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,4,Novotný Martin,Novotný Martin,Martin,,primátor Olomouce,Olomouc,36,2179,5.49,1,4,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,31,Odstrčilík Josef,Odstrčilík Josef,Josef,,místostarosta Věrovan,Věrovany,55,111,0.27,-,18,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,46,Orság Stanislav  Ing.,Orság Stanislav,Stanislav,Ing.,vedoucí odb.městského úřadu,Šternberk,32,160,0.40,-,33,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,25,Pajdla Petr  Ing.,Pajdla Petr,Petr,Ing.,místostarosta Stříteže n. Lud.,Střítež nad Ludinou,43,220,0.55,-,12,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,13,Papajk Blahoslav  Mgr.,Papajk Blahoslav,Blahoslav,Mgr.,místostarosta Litovle,Litovel,56,214,0.53,1,13,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,26,Pazdera Marek  Ing.,Pazdera Marek,Marek,Ing.,starosta Velké Bystřice,Velká Bystřice,37,380,0.95,-,13,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,6,Polášek Petr  Mgr.,Polášek Petr,Petr,Mgr.,radní Olomouckého kraje,Javorník,47,864,2.17,1,6,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,11,Pořízka Dušan  Ing.,Pořízka Dušan,Dušan,Ing.,starosta Jezernice,Jezernice,45,350,0.88,1,11,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,44,Pospíšil Jiří  Mgr.,Pospíšil Jiří,Jiří,Mgr.,ředitel základní školy,Prostějov,42,344,0.86,-,31,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,49,Procházka Petr  Mgr.,Procházka Petr,Petr,Mgr.,starosta Jeseníka,Jeseník,45,525,1.32,-,36,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,16,Průcha Radek,Průcha Radek,Radek,,mistr výroby,Hranice,40,220,0.55,-,3,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,22,Riedlová Zdeňka  Ing.,Riedlová Zdeňka,Zdeňka,Ing.,starostka Vikýřovic,Vikýřovice,46,532,1.34,-,9,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,53,Rozsívalová Edita,Rozsívalová Edita,Edita,,překladatelka,Přerov,44,83,0.20,-,40,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,17,Sedlák Jaromír  Mgr.,Sedlák Jaromír,Jaromír,Mgr.,starosta Šternberka,Šternberk,46,357,0.90,-,4,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,8,Sekanina Pavel  Ing.,Sekanina Pavel,Pavel,Ing.,náměstek hejtmana Ol. kraje,Olomouc,54,1618,4.08,1,8,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,42,Skopalová Libuše  Mgr.,Skopalová Libuše,Libuše,Mgr.,ředitelka základní školy,Přerov,59,148,0.37,-,29,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,58,Smital Petr,Smital Petr,Petr,,podnikatel,Uničov,44,63,0.15,-,45,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,5,Sobotík Josef,Sobotík Josef,Josef,,starosta Dubicka,Dubicko,55,662,1.66,1,5,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,47,Soldán Vojtěch,Soldán Vojtěch,Vojtěch,,starosta Rokytnice,Rokytnice,59,149,0.37,-,34,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,51,Sušeň Adolf,Sušeň Adolf,Adolf,,starosta Plumlova,Plumlov,54,117,0.29,-,38,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,56,Školoud Petr,Školoud Petr,Petr,,vedoucí provozovny VPI,Přerov,37,58,0.14,-,43,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,33,Šmucr Michal  Ing.,Šmucr Michal,Michal,Ing.,ředitel Gymnázia J.Wolkera,Bílovice-Lutotín,45,254,0.64,-,20,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,60,Špůrek Dušan,Špůrek Dušan,Dušan,,obchodní zástupce,Zábřeh,35,73,0.18,-,47,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,27,Tesař Jan  Ing.,Tesař Jan,Jan,Ing.,starosta Prostějova,Prostějov,61,946,2.38,-,14,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,35,Tozzi di Angelo Igor  MUDr.,Tozzi di Angelo Igor,Igor,MUDr.,lékař,Olomouc,45,355,0.89,-,22,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,37,Trávníček Jan,Trávníček Jan,Jan,,stavební technik,Kojetín,43,78,0.19,-,24,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,30,Ťulpík Josef  Ing.,Ťulpík Josef,Josef,Ing.,podnikatel,Bludov,50,174,0.43,-,17,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,39,Uchytil Vlastimil  Mgr.,Uchytil Vlastimil,Vlastimil,Mgr.,místostarosta Prostějova,Prostějov,46,441,1.11,-,26,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,55,Urbánek Zbyněk  Ing.,Urbánek Zbyněk,Zbyněk,Ing.,podnikatel,Mohelnice,44,46,0.11,-,42,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,43,Vaďura Stanislav  Bc.,Vaďura Stanislav,Stanislav,Bc.,obchodní manažer,Skrbeň,39,51,0.12,-,30,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,48,Vincour Radek  Mgr.,Vincour Radek,Radek,Mgr.,ředitel MKZ,Uničov,41,352,0.88,-,35,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,34,Viterna Martin  Ing.,Viterna Martin,Martin,Ing.,ředitel Úřadu práce Jeseník,Jeseník,42,228,0.57,-,21,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,15,Vrána Jan  Ing.,Vrána Jan,Jan,Ing.,místostarosta Němčic nad Hanou,Němčice nad Hanou,36,158,0.39,-,2,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
11,47,3,Wisiński Petr  JUDr.Ing.,Wisiński Petr,Petr,JUDr.Ing.,generální ředitel PSP-slévárna,Horní Moštěnice,45,805,2.02,1,3,ODS,ODS,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=11&xstrana=47&xv=1&xt=1
