Kraj,Okres,Hlasy,Procenta,KandidatkaNazev,KandidatkaCislo,URL
6,4201,9997,17.05,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4201
6,4202,5560,10.85,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,32,0.06,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,7268,14.18,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,14292,27.89,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,3021,5.89,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,35,0.06,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,6905,13.47,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,436,0.85,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,386,0.75,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,1434,2.79,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,1979,3.86,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,368,0.71,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,1194,2.33,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,423,0.82,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4202,7896,15.41,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4202
6,4203,5747,10.18,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,32,0.05,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,8332,14.76,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,12811,22.69,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,3111,5.51,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,39,0.06,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,7821,13.85,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,802,1.42,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,270,0.47,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,1299,2.30,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,2873,5.09,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,536,0.94,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,865,1.53,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,511,0.90,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4203,11394,20.18,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4203
6,4204,3821,9.60,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,32,0.08,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,6715,16.88,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,10031,25.22,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,2153,5.41,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,27,0.06,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,4625,11.62,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,493,1.23,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,282,0.70,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,800,2.01,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,2226,5.59,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,227,0.57,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,1061,2.66,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,363,0.91,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4204,6915,17.38,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4204
6,4205,6811,13.76,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,29,0.05,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,7131,14.41,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,12852,25.97,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,2492,5.03,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,31,0.06,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,5100,10.30,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,316,0.63,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,218,0.44,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,1526,3.08,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,2882,5.82,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,348,0.70,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,1968,3.97,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,436,0.88,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4205,7342,14.83,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4205
6,4206,7107,12.51,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,28,0.04,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,6931,12.20,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,13631,23.99,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,3116,5.48,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,41,0.07,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,7771,13.68,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,758,1.33,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,264,0.46,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,1311,2.30,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,2673,4.70,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,416,0.73,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,2098,3.69,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,511,0.89,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4206,10140,17.85,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4206
6,4207,6461,12.08,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,35,0.06,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,6299,11.78,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,12505,23.39,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,3127,5.84,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,27,0.05,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,8315,15.55,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,379,0.70,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,232,0.43,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,1281,2.39,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,2912,5.44,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,378,0.70,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,1074,2.00,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,515,0.96,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
6,4207,9921,18.55,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=6&xnumnuts=4207
7,5101,179,0.39,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,6053,13.27,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,84,0.18,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,6394,14.02,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,10080,22.10,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,39,0.08,NÁRODNÍ PROSPERITA,10,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,266,0.58,Sdruž.pro rep.-Republ.str.Čsl.,11,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,2004,4.39,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,31,0.06,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,6512,14.28,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,474,1.03,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,356,0.78,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,985,2.16,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,2441,5.35,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,614,1.34,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,764,1.67,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,312,0.68,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5101,8012,17.57,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5101
7,5102,158,0.35,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,5606,12.47,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,42,0.09,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,4076,9.07,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,7792,17.34,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,42,0.09,NÁRODNÍ PROSPERITA,10,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,156,0.34,Sdruž.pro rep.-Republ.str.Čsl.,11,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,1640,3.65,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,15,0.03,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,9646,21.47,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,568,1.26,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,283,0.63,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,959,2.13,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,1834,4.08,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,620,1.38,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,615,1.36,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,296,0.65,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5102,10572,23.53,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5102
7,5103,230,0.27,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,10424,12.58,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,84,0.10,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,7992,9.65,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,16688,20.15,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,75,0.09,NÁRODNÍ PROSPERITA,10,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,257,0.31,Sdruž.pro rep.-Republ.str.Čsl.,11,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,3323,4.01,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,43,0.05,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,17142,20.69,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,1373,1.65,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,477,0.57,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,2313,2.79,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,3772,4.55,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,763,0.92,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,1003,1.21,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,562,0.67,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5103,16293,19.67,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5103
7,5104,114,0.28,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,5291,13.03,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,69,0.17,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,3624,8.92,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,6952,17.13,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,30,0.07,NÁRODNÍ PROSPERITA,10,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,132,0.32,Sdruž.pro rep.-Republ.str.Čsl.,11,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,1406,3.46,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,28,0.06,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,8294,20.43,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,1370,3.37,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,330,0.81,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,1317,3.24,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,1627,4.00,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,459,1.13,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,338,0.83,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,290,0.71,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
7,5104,8912,21.95,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=7&xnumnuts=5104
8,5201,186,0.20,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,9461,10.66,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,54,0.06,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,9494,10.70,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,17599,19.84,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,3563,4.01,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,36,0.04,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,20060,22.62,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,43,0.04,EVROPSKÝ STŘED,16,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,2534,2.85,Křesť.demokr.unie-Čs.str.lid.,17,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,385,0.43,Volte Pr.Blok www.cibulka.net,18,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,2145,2.41,Strana zelených,20,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,3409,3.84,Suverenita-blok J.Bobošíkové,21,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,611,0.68,Česká pirátská strana,23,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,768,0.86,Dělnic.str.sociální spravedl.,24,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,881,0.99,Strana svobodných občanů,25,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5201,17452,19.67,Občanská demokratická strana,26,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5201
8,5202,85,0.20,OBČANÉ.CZ,1,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,5353,12.91,Věci veřejné,4,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,36,0.08,Konzervativní strana,5,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,4643,11.20,Komunistická str.Čech a Moravy,6,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,8516,20.54,Česká str.sociálně demokrat.,9,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,1398,3.37,Strana Práv Občanů ZEMANOVCI,13,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,21,0.05,STOP,14,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,8399,20.26,TOP 09,15,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
8,5202,17,0.04,EVROPSKÝ STŘED,16,http://volby.cz/pls/ps2010/ps311?xjazyk=CZ&xkraj=8&xnumnuts=5202
