Kraj,CisloObce,PoradiKand,KandJmeno,KandVek,Hlasy,Procenta,Okres,Kandidatka,Okrsek,URL
1,529303,39,Holub Petr Ing.,46,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,40,Bartoš Vladimír,41,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,41,Lukeš Martin,30,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,42,Richtr Jakub,26,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,43,Veselý Tomáš,30,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,44,Fajtová Krausová Jana Mgr.,36,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,45,Černovský Jaroslav,56,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,46,Omáčka Tomáš MUDr.,47,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,47,Riško Rostislav Mgr.,61,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,48,Tůmová Jaroslava,52,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,49,Pinc Miroslav Ing.,33,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,50,Krása Jiří,54,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,51,Alfery Václav,45,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,52,Řežábek Karel,71,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,53,Broulík Zbyněk,60,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,54,Tlustý Martin,58,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,55,Balánová Jana,46,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,56,Beníšková Anneliese,67,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,57,Chlumecký Jiří Ing.,51,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,58,Jaroš Karel,65,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,59,Trnobranský Tomáš Ing.,53,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,60,Pospíšilová Anna,45,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,61,Divina Tomáš,62,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,62,Veverka Vladislav,63,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,63,Rochelt Jaroslav,62,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,64,Nováková Iveta,41,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,65,Pařízková Ivanka,66,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,66,Hanešková Věra,52,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,67,Fajt Pavel,37,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,68,Schmidtová Věrmila,69,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,69,Kotlovská Jana Ing.,54,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,70,Sejček Miroslav Ing.,53,0,0.00,2101,5,1,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=1&xstrana=5
1,529303,1,Havlovicová Magdalena MUDr.,50,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,2,Černý Jan MVDr.,49,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,3,Kříž Vladimír PaedDr.,64,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,4,Protiva Karel MUDr.,56,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,5,Radová Dana Mgr.,45,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,6,Machač Jiří Ing.,59,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,7,Schweigstill Milan Mgr.,43,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,8,Renc Zdeněk,61,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,9,Bílá Stanislava,34,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,10,Vaněček Jan Ing.,48,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,11,Merunková Alexandra,56,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,12,Zdražil Vladimír Ing.,50,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,13,Procházka Václav Mgr.,29,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,14,Krupičková Jitka,58,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,15,Koryntová Helena,29,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,16,Štýs Michal Ing.,43,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,17,Malík Svatopluk,56,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,18,Roith Tomáš MUDr.,61,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,19,Schovánek Pavel,60,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,20,Miška Marcel,38,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,21,Berit Ladislav Ing.,57,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,22,Flek Jiří,52,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,23,Zrno Antonín,61,1,16.66,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,24,Volf Petr Mgr.,30,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,25,Polnický Petr,60,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,26,Havlovic Jan MUDr.,50,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,27,Kořánová Marcela,29,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,28,Charvát Martin Mgr.,40,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,29,Hošek Tomáš,33,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,30,Hlaváč Marek,21,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,31,Kaválek Vratislav,48,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,32,Dvořák Kamil Ing.,40,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,33,Hrabě Václav,39,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,34,Páca Vlastislav MUDr.,53,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,35,Ziková Květa Ing.,52,1,16.66,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,36,Pokorná Kateřina MUDr.,31,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,37,Kochleffl Petr,35,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,38,Dibitanzl Jan,42,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,39,Holub Petr Ing.,46,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,40,Bartoš Vladimír,41,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,41,Lukeš Martin,30,1,16.66,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,42,Richtr Jakub,26,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,43,Veselý Tomáš,30,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,44,Fajtová Krausová Jana Mgr.,36,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,45,Černovský Jaroslav,56,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,46,Omáčka Tomáš MUDr.,47,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,47,Riško Rostislav Mgr.,61,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,48,Tůmová Jaroslava,52,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,49,Pinc Miroslav Ing.,33,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,50,Krása Jiří,54,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,51,Alfery Václav,45,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,52,Řežábek Karel,71,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,53,Broulík Zbyněk,60,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,54,Tlustý Martin,58,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,55,Balánová Jana,46,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,56,Beníšková Anneliese,67,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,57,Chlumecký Jiří Ing.,51,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,58,Jaroš Karel,65,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,59,Trnobranský Tomáš Ing.,53,1,16.66,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,60,Pospíšilová Anna,45,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,61,Divina Tomáš,62,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,62,Veverka Vladislav,63,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,63,Rochelt Jaroslav,62,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,64,Nováková Iveta,41,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,65,Pařízková Ivanka,66,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,66,Hanešková Věra,52,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,67,Fajt Pavel,37,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,68,Schmidtová Věrmila,69,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,69,Kotlovská Jana Ing.,54,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,70,Sejček Miroslav Ing.,53,0,0.00,2101,5,2,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=2&xstrana=5
1,529303,1,Havlovicová Magdalena MUDr.,50,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,2,Černý Jan MVDr.,49,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,3,Kříž Vladimír PaedDr.,64,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,4,Protiva Karel MUDr.,56,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,5,Radová Dana Mgr.,45,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,6,Machač Jiří Ing.,59,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,7,Schweigstill Milan Mgr.,43,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,8,Renc Zdeněk,61,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,9,Bílá Stanislava,34,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,10,Vaněček Jan Ing.,48,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,11,Merunková Alexandra,56,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,12,Zdražil Vladimír Ing.,50,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,13,Procházka Václav Mgr.,29,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,14,Krupičková Jitka,58,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,15,Koryntová Helena,29,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,16,Štýs Michal Ing.,43,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,17,Malík Svatopluk,56,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,18,Roith Tomáš MUDr.,61,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,19,Schovánek Pavel,60,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,20,Miška Marcel,38,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,21,Berit Ladislav Ing.,57,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,22,Flek Jiří,52,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,23,Zrno Antonín,61,1,50.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,24,Volf Petr Mgr.,30,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,25,Polnický Petr,60,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,26,Havlovic Jan MUDr.,50,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,27,Kořánová Marcela,29,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,28,Charvát Martin Mgr.,40,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,29,Hošek Tomáš,33,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,30,Hlaváč Marek,21,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,31,Kaválek Vratislav,48,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,32,Dvořák Kamil Ing.,40,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,33,Hrabě Václav,39,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,34,Páca Vlastislav MUDr.,53,0,0.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
1,529303,35,Ziková Květa Ing.,52,1,50.00,2101,5,3,http://volby.cz/pls/kz2008/kz351?xjazyk=CZ&xdatum=20081017&xkraj=1&xobec=529303&xokrsek=3&xstrana=5
